date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:59:04	117460/117460	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:59:04%20GMT	https://hafsa-software.webflow.io/webflow-introduction?08118aee_page=4&b9166fc2_page=2	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/webflow-introductionede1.html	(from https://hafsa-software.webflow.io/webflow-introduction?08118aee_page=4)
08:59:05	117151/117151	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:59:05%20GMT	https://hafsa-software.webflow.io/webflow-introduction?08118aee_page=3&b9166fc2_page=1	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/webflow-introductiond0ae.html	(from https://hafsa-software.webflow.io/webflow-introduction?08118aee_page=3&b9166fc2_page=2)
08:59:06	117385/117385	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:59:06%20GMT	https://hafsa-software.webflow.io/webflow-introduction?08118aee_page=3&b9166fc2_page=3	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/webflow-introduction2a08.html	(from https://hafsa-software.webflow.io/webflow-introduction?08118aee_page=3&b9166fc2_page=2)
08:59:07	116909/116909	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:59:07%20GMT	https://hafsa-software.webflow.io/webflow-introduction?08118aee_page=1&b9166fc2_page=3	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/webflow-introduction8034.html	(from https://hafsa-software.webflow.io/webflow-introduction?08118aee_page=2&b9166fc2_page=3)
08:59:08	117328/117328	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:59:08%20GMT	https://hafsa-software.webflow.io/webflow-introduction?08118aee_page=2&b9166fc2_page=4	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/webflow-introduction6562.html	(from https://hafsa-software.webflow.io/webflow-introduction?08118aee_page=2&b9166fc2_page=3)
08:59:09	116872/116872	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:59:09%20GMT	https://hafsa-software.webflow.io/webflow-introduction?b9166fc2_page=5	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/webflow-introductionc114.html	(from https://hafsa-software.webflow.io/webflow-introduction?b9166fc2_page=4)
08:59:10	117019/117019	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:59:10%20GMT	https://hafsa-software.webflow.io/webflow-introduction?08118aee_page=6	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/webflow-introduction89e2.html	(from https://hafsa-software.webflow.io/webflow-introduction?08118aee_page=5)
08:59:11	117472/117472	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:59:11%20GMT	https://hafsa-software.webflow.io/webflow-introduction?08118aee_page=5&b9166fc2_page=2	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/webflow-introductiond298.html	(from https://hafsa-software.webflow.io/webflow-introduction?08118aee_page=5)
08:59:12	117181/117181	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:59:12%20GMT	https://hafsa-software.webflow.io/webflow-introduction?08118aee_page=4&b9166fc2_page=1	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/webflow-introductiona773.html	(from https://hafsa-software.webflow.io/webflow-introduction?08118aee_page=4&b9166fc2_page=2)
08:59:13	117415/117415	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:59:13%20GMT	https://hafsa-software.webflow.io/webflow-introduction?08118aee_page=4&b9166fc2_page=3	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/webflow-introductioncc2d.html	(from https://hafsa-software.webflow.io/webflow-introduction?08118aee_page=4&b9166fc2_page=2)
08:59:14	117352/117352	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:59:14%20GMT	https://hafsa-software.webflow.io/webflow-introduction?08118aee_page=3&b9166fc2_page=4	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/webflow-introduction39fb.html	(from https://hafsa-software.webflow.io/webflow-introduction?08118aee_page=3&b9166fc2_page=3)
08:59:15	116876/116876	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:59:15%20GMT	https://hafsa-software.webflow.io/webflow-introduction?08118aee_page=1&b9166fc2_page=4	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/webflow-introduction08c0.html	(from https://hafsa-software.webflow.io/webflow-introduction?08118aee_page=2&b9166fc2_page=4)
08:59:16	117284/117284	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:59:16%20GMT	https://hafsa-software.webflow.io/webflow-introduction?08118aee_page=2&b9166fc2_page=5	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/webflow-introductiona0e0.html	(from https://hafsa-software.webflow.io/webflow-introduction?08118aee_page=2&b9166fc2_page=4)
08:59:17	117258/117258	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:59:17%20GMT	https://hafsa-software.webflow.io/webflow-introduction?08118aee_page=6&b9166fc2_page=2	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/webflow-introductionf869.html	(from https://hafsa-software.webflow.io/webflow-introduction?08118aee_page=6)
08:59:18	117193/117193	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:59:18%20GMT	https://hafsa-software.webflow.io/webflow-introduction?08118aee_page=5&b9166fc2_page=1	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/webflow-introduction47c8.html	(from https://hafsa-software.webflow.io/webflow-introduction?08118aee_page=5&b9166fc2_page=2)
08:59:19	117427/117427	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:59:19%20GMT	https://hafsa-software.webflow.io/webflow-introduction?08118aee_page=5&b9166fc2_page=3	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/webflow-introduction1577.html	(from https://hafsa-software.webflow.io/webflow-introduction?08118aee_page=5&b9166fc2_page=2)
08:59:20	117382/117382	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:59:20%20GMT	https://hafsa-software.webflow.io/webflow-introduction?08118aee_page=4&b9166fc2_page=4	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/webflow-introductionb9d4.html	(from https://hafsa-software.webflow.io/webflow-introduction?08118aee_page=4&b9166fc2_page=3)
08:59:21	117308/117308	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:59:21%20GMT	https://hafsa-software.webflow.io/webflow-introduction?08118aee_page=3&b9166fc2_page=5	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/webflow-introduction440a.html	(from https://hafsa-software.webflow.io/webflow-introduction?08118aee_page=3&b9166fc2_page=4)
08:59:22	116872/116872	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:59:22%20GMT	https://hafsa-software.webflow.io/webflow-introduction?08118aee_page=1&b9166fc2_page=5	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/webflow-introductiond94b.html	(from https://hafsa-software.webflow.io/webflow-introduction?08118aee_page=2&b9166fc2_page=5)
08:59:23	117019/117019	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:59:23%20GMT	https://hafsa-software.webflow.io/webflow-introduction?08118aee_page=6&b9166fc2_page=1	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/webflow-introductionc72f.html	(from https://hafsa-software.webflow.io/webflow-introduction?08118aee_page=6&b9166fc2_page=2)
08:59:24	117213/117213	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:59:24%20GMT	https://hafsa-software.webflow.io/webflow-introduction?08118aee_page=6&b9166fc2_page=3	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/webflow-introduction18cc.html	(from https://hafsa-software.webflow.io/webflow-introduction?08118aee_page=6&b9166fc2_page=2)
08:59:25	117394/117394	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:59:25%20GMT	https://hafsa-software.webflow.io/webflow-introduction?08118aee_page=5&b9166fc2_page=4	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/webflow-introduction3715.html	(from https://hafsa-software.webflow.io/webflow-introduction?08118aee_page=5&b9166fc2_page=3)
08:59:26	117338/117338	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:59:26%20GMT	https://hafsa-software.webflow.io/webflow-introduction?08118aee_page=4&b9166fc2_page=5	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/webflow-introductionc1cb.html	(from https://hafsa-software.webflow.io/webflow-introduction?08118aee_page=4&b9166fc2_page=4)
08:59:27	117180/117180	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:59:27%20GMT	https://hafsa-software.webflow.io/webflow-introduction?08118aee_page=6&b9166fc2_page=4	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/webflow-introductionf837.html	(from https://hafsa-software.webflow.io/webflow-introduction?08118aee_page=6&b9166fc2_page=3)
08:59:28	117350/117350	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:59:28%20GMT	https://hafsa-software.webflow.io/webflow-introduction?08118aee_page=5&b9166fc2_page=5	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/webflow-introduction4b75.html	(from https://hafsa-software.webflow.io/webflow-introduction?08118aee_page=5&b9166fc2_page=4)
08:59:29	117136/117136	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:59:29%20GMT	https://hafsa-software.webflow.io/webflow-introduction?08118aee_page=6&b9166fc2_page=5	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/webflow-introduction33b1.html	(from https://hafsa-software.webflow.io/webflow-introduction?08118aee_page=6&b9166fc2_page=4)
